report_id,row_id,col_id,cell_type,cell_formatted,sort_order,_sub_col_order
PUB-AE-BY-SOC,R0079,Xanomeline_Low_Dose_n,INTEGER,1,79,1
PUB-AE-BY-SOC,R0079,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),79,2
PUB-AE-BY-SOC,R0080,Placebo_n,INTEGER,1,80,1
PUB-AE-BY-SOC,R0080,Placebo_pct,PERCENTAGE,(1.2),80,2
PUB-AE-BY-SOC,R0080,Total_n,INTEGER,1,80,1
PUB-AE-BY-SOC,R0080,Total_pct,PERCENTAGE,(0.4),80,2
PUB-AE-BY-SOC,R0080,Xanomeline_High_Dose_n,INTEGER,0,80,1
PUB-AE-BY-SOC,R0080,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),80,2
PUB-AE-BY-SOC,R0080,Xanomeline_Low_Dose_n,INTEGER,0,80,1
PUB-AE-BY-SOC,R0080,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),80,2
PUB-AE-BY-SOC,R0081,Placebo_n,INTEGER,0,81,1
PUB-AE-BY-SOC,R0081,Placebo_pct,PERCENTAGE,(0.0),81,2
PUB-AE-BY-SOC,R0081,Total_n,INTEGER,1,81,1
PUB-AE-BY-SOC,R0081,Total_pct,PERCENTAGE,(0.4),81,2
PUB-AE-BY-SOC,R0081,Xanomeline_High_Dose_n,INTEGER,0,81,1
PUB-AE-BY-SOC,R0081,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),81,2
PUB-AE-BY-SOC,R0081,Xanomeline_Low_Dose_n,INTEGER,1,81,1
PUB-AE-BY-SOC,R0081,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),81,2
PUB-AE-BY-SOC,R0082,Placebo_n,INTEGER,1,82,1
PUB-AE-BY-SOC,R0082,Placebo_pct,PERCENTAGE,(1.2),82,2
PUB-AE-BY-SOC,R0082,Total_n,INTEGER,1,82,1
PUB-AE-BY-SOC,R0082,Total_pct,PERCENTAGE,(0.4),82,2
PUB-AE-BY-SOC,R0082,Xanomeline_High_Dose_n,INTEGER,0,82,1
PUB-AE-BY-SOC,R0082,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),82,2
PUB-AE-BY-SOC,R0082,Xanomeline_Low_Dose_n,INTEGER,0,82,1
PUB-AE-BY-SOC,R0082,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),82,2
PUB-AE-BY-SOC,R0083,Placebo_n,INTEGER,0,83,1
PUB-AE-BY-SOC,R0083,Placebo_pct,PERCENTAGE,(0.0),83,2
PUB-AE-BY-SOC,R0083,Total_n,INTEGER,1,83,1
PUB-AE-BY-SOC,R0083,Total_pct,PERCENTAGE,(0.4),83,2
PUB-AE-BY-SOC,R0083,Xanomeline_High_Dose_n,INTEGER,0,83,1
PUB-AE-BY-SOC,R0083,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),83,2
PUB-AE-BY-SOC,R0083,Xanomeline_Low_Dose_n,INTEGER,1,83,1
PUB-AE-BY-SOC,R0083,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),83,2
PUB-AE-BY-SOC,R0084,Placebo_n,INTEGER,1,84,1
PUB-AE-BY-SOC,R0084,Placebo_pct,PERCENTAGE,(1.2),84,2
PUB-AE-BY-SOC,R0084,Total_n,INTEGER,1,84,1
PUB-AE-BY-SOC,R0084,Total_pct,PERCENTAGE,(0.4),84,2
PUB-AE-BY-SOC,R0084,Xanomeline_High_Dose_n,INTEGER,0,84,1
PUB-AE-BY-SOC,R0084,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),84,2
PUB-AE-BY-SOC,R0084,Xanomeline_Low_Dose_n,INTEGER,0,84,1
PUB-AE-BY-SOC,R0084,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),84,2
PUB-AE-BY-SOC,R0085,Placebo_n,INTEGER,1,85,1
PUB-AE-BY-SOC,R0085,Placebo_pct,PERCENTAGE,(1.2),85,2
PUB-AE-BY-SOC,R0085,Total_n,INTEGER,2,85,1
PUB-AE-BY-SOC,R0085,Total_pct,PERCENTAGE,(0.8),85,2
PUB-AE-BY-SOC,R0085,Xanomeline_High_Dose_n,INTEGER,1,85,1
PUB-AE-BY-SOC,R0085,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),85,2
PUB-AE-BY-SOC,R0085,Xanomeline_Low_Dose_n,INTEGER,0,85,1
PUB-AE-BY-SOC,R0085,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),85,2
PUB-AE-BY-SOC,R0086,Placebo_n,INTEGER,2,86,1
PUB-AE-BY-SOC,R0086,Placebo_pct,PERCENTAGE,(2.3),86,2
PUB-AE-BY-SOC,R0086,Total_n,INTEGER,2,86,1
PUB-AE-BY-SOC,R0086,Total_pct,PERCENTAGE,(0.8),86,2
PUB-AE-BY-SOC,R0086,Xanomeline_High_Dose_n,INTEGER,0,86,1
PUB-AE-BY-SOC,R0086,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),86,2
PUB-AE-BY-SOC,R0086,Xanomeline_Low_Dose_n,INTEGER,0,86,1
PUB-AE-BY-SOC,R0086,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),86,2
PUB-AE-BY-SOC,R0087,Placebo_n,INTEGER,1,87,1
PUB-AE-BY-SOC,R0087,Placebo_pct,PERCENTAGE,(1.2),87,2
PUB-AE-BY-SOC,R0087,Total_n,INTEGER,1,87,1
PUB-AE-BY-SOC,R0087,Total_pct,PERCENTAGE,(0.4),87,2
PUB-AE-BY-SOC,R0087,Xanomeline_High_Dose_n,INTEGER,0,87,1
PUB-AE-BY-SOC,R0087,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),87,2
PUB-AE-BY-SOC,R0087,Xanomeline_Low_Dose_n,INTEGER,0,87,1
PUB-AE-BY-SOC,R0087,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),87,2
PUB-AE-BY-SOC,R0088,Placebo_n,INTEGER,0,88,1
PUB-AE-BY-SOC,R0088,Placebo_pct,PERCENTAGE,(0.0),88,2
PUB-AE-BY-SOC,R0088,Total_n,INTEGER,1,88,1
PUB-AE-BY-SOC,R0088,Total_pct,PERCENTAGE,(0.4),88,2
PUB-AE-BY-SOC,R0088,Xanomeline_High_Dose_n,INTEGER,1,88,1
PUB-AE-BY-SOC,R0088,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),88,2
PUB-AE-BY-SOC,R0088,Xanomeline_Low_Dose_n,INTEGER,0,88,1
PUB-AE-BY-SOC,R0088,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),88,2
PUB-AE-BY-SOC,R0089,Placebo_n,INTEGER,1,89,1
PUB-AE-BY-SOC,R0089,Placebo_pct,PERCENTAGE,(1.2),89,2
PUB-AE-BY-SOC,R0089,Total_n,INTEGER,3,89,1
PUB-AE-BY-SOC,R0089,Total_pct,PERCENTAGE,(1.2),89,2
PUB-AE-BY-SOC,R0089,Xanomeline_High_Dose_n,INTEGER,1,89,1
PUB-AE-BY-SOC,R0089,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),89,2
PUB-AE-BY-SOC,R0089,Xanomeline_Low_Dose_n,INTEGER,1,89,1
PUB-AE-BY-SOC,R0089,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),89,2
PUB-AE-BY-SOC,R0090,Placebo_n,INTEGER,1,90,1
PUB-AE-BY-SOC,R0090,Placebo_pct,PERCENTAGE,(1.2),90,2
PUB-AE-BY-SOC,R0090,Total_n,INTEGER,1,90,1
PUB-AE-BY-SOC,R0090,Total_pct,PERCENTAGE,(0.4),90,2
PUB-AE-BY-SOC,R0090,Xanomeline_High_Dose_n,INTEGER,0,90,1
PUB-AE-BY-SOC,R0090,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),90,2
PUB-AE-BY-SOC,R0090,Xanomeline_Low_Dose_n,INTEGER,0,90,1
PUB-AE-BY-SOC,R0090,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),90,2
PUB-AE-BY-SOC,R0091,Placebo_n,INTEGER,0,91,1
PUB-AE-BY-SOC,R0091,Placebo_pct,PERCENTAGE,(0.0),91,2
PUB-AE-BY-SOC,R0091,Total_n,INTEGER,1,91,1
PUB-AE-BY-SOC,R0091,Total_pct,PERCENTAGE,(0.4),91,2
PUB-AE-BY-SOC,R0091,Xanomeline_High_Dose_n,INTEGER,1,91,1
PUB-AE-BY-SOC,R0091,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),91,2
PUB-AE-BY-SOC,R0091,Xanomeline_Low_Dose_n,INTEGER,0,91,1
PUB-AE-BY-SOC,R0091,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),91,2
PUB-AE-BY-SOC,R0092,Placebo_n,INTEGER,2,92,1
PUB-AE-BY-SOC,R0092,Placebo_pct,PERCENTAGE,(2.3),92,2
PUB-AE-BY-SOC,R0092,Total_n,INTEGER,12,92,1
PUB-AE-BY-SOC,R0092,Total_pct,PERCENTAGE,(4.7),92,2
PUB-AE-BY-SOC,R0092,Xanomeline_High_Dose_n,INTEGER,6,92,1
PUB-AE-BY-SOC,R0092,Xanomeline_High_Dose_pct,PERCENTAGE,(7.1),92,2
PUB-AE-BY-SOC,R0092,Xanomeline_Low_Dose_n,INTEGER,4,92,1
PUB-AE-BY-SOC,R0092,Xanomeline_Low_Dose_pct,PERCENTAGE,(4.8),92,2
PUB-AE-BY-SOC,R0093,Placebo_n,INTEGER,0,93,1
PUB-AE-BY-SOC,R0093,Placebo_pct,PERCENTAGE,(0.0),93,2
PUB-AE-BY-SOC,R0093,Total_n,INTEGER,1,93,1
PUB-AE-BY-SOC,R0093,Total_pct,PERCENTAGE,(0.4),93,2
PUB-AE-BY-SOC,R0093,Xanomeline_High_Dose_n,INTEGER,0,93,1
PUB-AE-BY-SOC,R0093,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),93,2
PUB-AE-BY-SOC,R0093,Xanomeline_Low_Dose_n,INTEGER,1,93,1
PUB-AE-BY-SOC,R0093,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),93,2
PUB-AE-BY-SOC,R0094,Placebo_n,INTEGER,0,94,1
PUB-AE-BY-SOC,R0094,Placebo_pct,PERCENTAGE,(0.0),94,2
PUB-AE-BY-SOC,R0094,Total_n,INTEGER,1,94,1
PUB-AE-BY-SOC,R0094,Total_pct,PERCENTAGE,(0.4),94,2
PUB-AE-BY-SOC,R0094,Xanomeline_High_Dose_n,INTEGER,1,94,1
PUB-AE-BY-SOC,R0094,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),94,2
PUB-AE-BY-SOC,R0094,Xanomeline_Low_Dose_n,INTEGER,0,94,1
PUB-AE-BY-SOC,R0094,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),94,2
PUB-AE-BY-SOC,R0095,Placebo_n,INTEGER,6,95,1
PUB-AE-BY-SOC,R0095,Placebo_pct,PERCENTAGE,(7.0),95,2
PUB-AE-BY-SOC,R0095,Total_n,INTEGER,10,95,1
PUB-AE-BY-SOC,R0095,Total_pct,PERCENTAGE,(3.9),95,2
PUB-AE-BY-SOC,R0095,Xanomeline_High_Dose_n,INTEGER,3,95,1
PUB-AE-BY-SOC,R0095,Xanomeline_High_Dose_pct,PERCENTAGE,(3.6),95,2
PUB-AE-BY-SOC,R0095,Xanomeline_Low_Dose_n,INTEGER,1,95,1
PUB-AE-BY-SOC,R0095,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),95,2
PUB-AE-BY-SOC,R0096,Placebo_n,INTEGER,2,96,1
PUB-AE-BY-SOC,R0096,Placebo_pct,PERCENTAGE,(2.3),96,2
PUB-AE-BY-SOC,R0096,Total_n,INTEGER,3,96,1
PUB-AE-BY-SOC,R0096,Total_pct,PERCENTAGE,(1.2),96,2
PUB-AE-BY-SOC,R0096,Xanomeline_High_Dose_n,INTEGER,1,96,1
PUB-AE-BY-SOC,R0096,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),96,2
PUB-AE-BY-SOC,R0096,Xanomeline_Low_Dose_n,INTEGER,0,96,1
PUB-AE-BY-SOC,R0096,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),96,2
PUB-AE-BY-SOC,R0097,Placebo_n,INTEGER,1,97,1
PUB-AE-BY-SOC,R0097,Placebo_pct,PERCENTAGE,(1.2),97,2
PUB-AE-BY-SOC,R0097,Total_n,INTEGER,1,97,1
PUB-AE-BY-SOC,R0097,Total_pct,PERCENTAGE,(0.4),97,2
PUB-AE-BY-SOC,R0097,Xanomeline_High_Dose_n,INTEGER,0,97,1
PUB-AE-BY-SOC,R0097,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),97,2
PUB-AE-BY-SOC,R0097,Xanomeline_Low_Dose_n,INTEGER,0,97,1
PUB-AE-BY-SOC,R0097,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),97,2
PUB-AE-BY-SOC,R0098,Placebo_n,INTEGER,0,98,1
PUB-AE-BY-SOC,R0098,Placebo_pct,PERCENTAGE,(0.0),98,2
PUB-AE-BY-SOC,R0098,Total_n,INTEGER,1,98,1
PUB-AE-BY-SOC,R0098,Total_pct,PERCENTAGE,(0.4),98,2
PUB-AE-BY-SOC,R0098,Xanomeline_High_Dose_n,INTEGER,0,98,1
PUB-AE-BY-SOC,R0098,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),98,2
PUB-AE-BY-SOC,R0098,Xanomeline_Low_Dose_n,INTEGER,1,98,1
PUB-AE-BY-SOC,R0098,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),98,2
PUB-AE-BY-SOC,R0099,Placebo_n,INTEGER,1,99,1
PUB-AE-BY-SOC,R0099,Placebo_pct,PERCENTAGE,(1.2),99,2
PUB-AE-BY-SOC,R0099,Total_n,INTEGER,4,99,1
PUB-AE-BY-SOC,R0099,Total_pct,PERCENTAGE,(1.6),99,2
PUB-AE-BY-SOC,R0099,Xanomeline_High_Dose_n,INTEGER,2,99,1
PUB-AE-BY-SOC,R0099,Xanomeline_High_Dose_pct,PERCENTAGE,(2.4),99,2
PUB-AE-BY-SOC,R0099,Xanomeline_Low_Dose_n,INTEGER,1,99,1
PUB-AE-BY-SOC,R0099,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),99,2
PUB-AE-BY-SOC,R0100,Placebo_n,INTEGER,2,100,1
PUB-AE-BY-SOC,R0100,Placebo_pct,PERCENTAGE,(2.3),100,2
PUB-AE-BY-SOC,R0100,Total_n,INTEGER,4,100,1
PUB-AE-BY-SOC,R0100,Total_pct,PERCENTAGE,(1.6),100,2
PUB-AE-BY-SOC,R0100,Xanomeline_High_Dose_n,INTEGER,1,100,1
PUB-AE-BY-SOC,R0100,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),100,2
PUB-AE-BY-SOC,R0100,Xanomeline_Low_Dose_n,INTEGER,1,100,1
PUB-AE-BY-SOC,R0100,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),100,2
PUB-AE-BY-SOC,R0101,Placebo_n,INTEGER,0,101,1
PUB-AE-BY-SOC,R0101,Placebo_pct,PERCENTAGE,(0.0),101,2
PUB-AE-BY-SOC,R0101,Total_n,INTEGER,1,101,1
PUB-AE-BY-SOC,R0101,Total_pct,PERCENTAGE,(0.4),101,2
PUB-AE-BY-SOC,R0101,Xanomeline_High_Dose_n,INTEGER,1,101,1
PUB-AE-BY-SOC,R0101,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),101,2
PUB-AE-BY-SOC,R0101,Xanomeline_Low_Dose_n,INTEGER,0,101,1
PUB-AE-BY-SOC,R0101,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),101,2
PUB-AE-BY-SOC,R0102,Placebo_n,INTEGER,1,102,1
PUB-AE-BY-SOC,R0102,Placebo_pct,PERCENTAGE,(1.2),102,2
PUB-AE-BY-SOC,R0102,Total_n,INTEGER,4,102,1
PUB-AE-BY-SOC,R0102,Total_pct,PERCENTAGE,(1.6),102,2
PUB-AE-BY-SOC,R0102,Xanomeline_High_Dose_n,INTEGER,1,102,1
PUB-AE-BY-SOC,R0102,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),102,2
PUB-AE-BY-SOC,R0102,Xanomeline_Low_Dose_n,INTEGER,2,102,1
PUB-AE-BY-SOC,R0102,Xanomeline_Low_Dose_pct,PERCENTAGE,(2.4),102,2
PUB-AE-BY-SOC,R0103,Placebo_n,INTEGER,1,103,1
PUB-AE-BY-SOC,R0103,Placebo_pct,PERCENTAGE,(1.2),103,2
PUB-AE-BY-SOC,R0103,Total_n,INTEGER,3,103,1
PUB-AE-BY-SOC,R0103,Total_pct,PERCENTAGE,(1.2),103,2
PUB-AE-BY-SOC,R0103,Xanomeline_High_Dose_n,INTEGER,2,103,1
PUB-AE-BY-SOC,R0103,Xanomeline_High_Dose_pct,PERCENTAGE,(2.4),103,2
PUB-AE-BY-SOC,R0103,Xanomeline_Low_Dose_n,INTEGER,0,103,1
PUB-AE-BY-SOC,R0103,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),103,2
PUB-AE-BY-SOC,R0104,Placebo_n,INTEGER,0,104,1
PUB-AE-BY-SOC,R0104,Placebo_pct,PERCENTAGE,(0.0),104,2
PUB-AE-BY-SOC,R0104,Total_n,INTEGER,1,104,1
PUB-AE-BY-SOC,R0104,Total_pct,PERCENTAGE,(0.4),104,2
PUB-AE-BY-SOC,R0104,Xanomeline_High_Dose_n,INTEGER,0,104,1
PUB-AE-BY-SOC,R0104,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),104,2
PUB-AE-BY-SOC,R0104,Xanomeline_Low_Dose_n,INTEGER,1,104,1
PUB-AE-BY-SOC,R0104,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),104,2
PUB-AE-BY-SOC,R0105,Placebo_n,INTEGER,1,105,1
PUB-AE-BY-SOC,R0105,Placebo_pct,PERCENTAGE,(1.2),105,2
PUB-AE-BY-SOC,R0105,Total_n,INTEGER,3,105,1
PUB-AE-BY-SOC,R0105,Total_pct,PERCENTAGE,(1.2),105,2
PUB-AE-BY-SOC,R0105,Xanomeline_High_Dose_n,INTEGER,0,105,1
PUB-AE-BY-SOC,R0105,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),105,2
PUB-AE-BY-SOC,R0105,Xanomeline_Low_Dose_n,INTEGER,2,105,1
PUB-AE-BY-SOC,R0105,Xanomeline_Low_Dose_pct,PERCENTAGE,(2.4),105,2
PUB-AE-BY-SOC,R0106,Placebo_n,INTEGER,0,106,1
PUB-AE-BY-SOC,R0106,Placebo_pct,PERCENTAGE,(0.0),106,2
PUB-AE-BY-SOC,R0106,Total_n,INTEGER,1,106,1
PUB-AE-BY-SOC,R0106,Total_pct,PERCENTAGE,(0.4),106,2
PUB-AE-BY-SOC,R0106,Xanomeline_High_Dose_n,INTEGER,0,106,1
PUB-AE-BY-SOC,R0106,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),106,2
PUB-AE-BY-SOC,R0106,Xanomeline_Low_Dose_n,INTEGER,1,106,1
PUB-AE-BY-SOC,R0106,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),106,2
PUB-AE-BY-SOC,R0107,Placebo_n,INTEGER,0,107,1
PUB-AE-BY-SOC,R0107,Placebo_pct,PERCENTAGE,(0.0),107,2
PUB-AE-BY-SOC,R0107,Total_n,INTEGER,1,107,1
PUB-AE-BY-SOC,R0107,Total_pct,PERCENTAGE,(0.4),107,2
PUB-AE-BY-SOC,R0107,Xanomeline_High_Dose_n,INTEGER,1,107,1
PUB-AE-BY-SOC,R0107,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),107,2
PUB-AE-BY-SOC,R0107,Xanomeline_Low_Dose_n,INTEGER,0,107,1
PUB-AE-BY-SOC,R0107,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),107,2
PUB-AE-BY-SOC,R0108,Placebo_n,INTEGER,0,108,1
PUB-AE-BY-SOC,R0108,Placebo_pct,PERCENTAGE,(0.0),108,2
PUB-AE-BY-SOC,R0108,Total_n,INTEGER,1,108,1
PUB-AE-BY-SOC,R0108,Total_pct,PERCENTAGE,(0.4),108,2
PUB-AE-BY-SOC,R0108,Xanomeline_High_Dose_n,INTEGER,1,108,1
PUB-AE-BY-SOC,R0108,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),108,2
PUB-AE-BY-SOC,R0108,Xanomeline_Low_Dose_n,INTEGER,0,108,1
PUB-AE-BY-SOC,R0108,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),108,2
PUB-AE-BY-SOC,R0109,Placebo_n,INTEGER,1,109,1
PUB-AE-BY-SOC,R0109,Placebo_pct,PERCENTAGE,(1.2),109,2
PUB-AE-BY-SOC,R0109,Total_n,INTEGER,1,109,1
PUB-AE-BY-SOC,R0109,Total_pct,PERCENTAGE,(0.4),109,2
PUB-AE-BY-SOC,R0109,Xanomeline_High_Dose_n,INTEGER,0,109,1
PUB-AE-BY-SOC,R0109,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),109,2
PUB-AE-BY-SOC,R0109,Xanomeline_Low_Dose_n,INTEGER,0,109,1
PUB-AE-BY-SOC,R0109,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),109,2
PUB-AE-BY-SOC,R0110,Placebo_n,INTEGER,0,110,1
PUB-AE-BY-SOC,R0110,Placebo_pct,PERCENTAGE,(0.0),110,2
PUB-AE-BY-SOC,R0110,Total_n,INTEGER,1,110,1
PUB-AE-BY-SOC,R0110,Total_pct,PERCENTAGE,(0.4),110,2
PUB-AE-BY-SOC,R0110,Xanomeline_High_Dose_n,INTEGER,1,110,1
PUB-AE-BY-SOC,R0110,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),110,2
PUB-AE-BY-SOC,R0110,Xanomeline_Low_Dose_n,INTEGER,0,110,1
PUB-AE-BY-SOC,R0110,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),110,2
PUB-AE-BY-SOC,R0111,Placebo_n,INTEGER,1,111,1
PUB-AE-BY-SOC,R0111,Placebo_pct,PERCENTAGE,(1.2),111,2
PUB-AE-BY-SOC,R0111,Total_n,INTEGER,1,111,1
PUB-AE-BY-SOC,R0111,Total_pct,PERCENTAGE,(0.4),111,2
PUB-AE-BY-SOC,R0111,Xanomeline_High_Dose_n,INTEGER,0,111,1
PUB-AE-BY-SOC,R0111,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),111,2
PUB-AE-BY-SOC,R0111,Xanomeline_Low_Dose_n,INTEGER,0,111,1
PUB-AE-BY-SOC,R0111,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),111,2
PUB-AE-BY-SOC,R0112,Placebo_n,INTEGER,0,112,1
PUB-AE-BY-SOC,R0112,Placebo_pct,PERCENTAGE,(0.0),112,2
PUB-AE-BY-SOC,R0112,Total_n,INTEGER,2,112,1
PUB-AE-BY-SOC,R0112,Total_pct,PERCENTAGE,(0.8),112,2
PUB-AE-BY-SOC,R0112,Xanomeline_High_Dose_n,INTEGER,1,112,1
PUB-AE-BY-SOC,R0112,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),112,2
PUB-AE-BY-SOC,R0112,Xanomeline_Low_Dose_n,INTEGER,1,112,1
PUB-AE-BY-SOC,R0112,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),112,2
PUB-AE-BY-SOC,R0113,Placebo_n,INTEGER,1,113,1
PUB-AE-BY-SOC,R0113,Placebo_pct,PERCENTAGE,(1.2),113,2
PUB-AE-BY-SOC,R0113,Total_n,INTEGER,1,113,1
PUB-AE-BY-SOC,R0113,Total_pct,PERCENTAGE,(0.4),113,2
PUB-AE-BY-SOC,R0113,Xanomeline_High_Dose_n,INTEGER,0,113,1
PUB-AE-BY-SOC,R0113,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),113,2
PUB-AE-BY-SOC,R0113,Xanomeline_Low_Dose_n,INTEGER,0,113,1
PUB-AE-BY-SOC,R0113,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),113,2
PUB-AE-BY-SOC,R0114,Placebo_n,INTEGER,0,114,1
PUB-AE-BY-SOC,R0114,Placebo_pct,PERCENTAGE,(0.0),114,2
PUB-AE-BY-SOC,R0114,Total_n,INTEGER,1,114,1
PUB-AE-BY-SOC,R0114,Total_pct,PERCENTAGE,(0.4),114,2
PUB-AE-BY-SOC,R0114,Xanomeline_High_Dose_n,INTEGER,0,114,1
PUB-AE-BY-SOC,R0114,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),114,2
PUB-AE-BY-SOC,R0114,Xanomeline_Low_Dose_n,INTEGER,1,114,1
PUB-AE-BY-SOC,R0114,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),114,2
PUB-AE-BY-SOC,R0115,Placebo_n,INTEGER,1,115,1
PUB-AE-BY-SOC,R0115,Placebo_pct,PERCENTAGE,(1.2),115,2
PUB-AE-BY-SOC,R0115,Total_n,INTEGER,1,115,1
PUB-AE-BY-SOC,R0115,Total_pct,PERCENTAGE,(0.4),115,2
PUB-AE-BY-SOC,R0115,Xanomeline_High_Dose_n,INTEGER,0,115,1
PUB-AE-BY-SOC,R0115,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),115,2
PUB-AE-BY-SOC,R0115,Xanomeline_Low_Dose_n,INTEGER,0,115,1
PUB-AE-BY-SOC,R0115,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),115,2
PUB-AE-BY-SOC,R0116,Placebo_n,INTEGER,4,116,1
PUB-AE-BY-SOC,R0116,Placebo_pct,PERCENTAGE,(4.7),116,2
PUB-AE-BY-SOC,R0116,Total_n,INTEGER,5,116,1
PUB-AE-BY-SOC,R0116,Total_pct,PERCENTAGE,(2.0),116,2
PUB-AE-BY-SOC,R0116,Xanomeline_High_Dose_n,INTEGER,0,116,1
PUB-AE-BY-SOC,R0116,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),116,2
PUB-AE-BY-SOC,R0116,Xanomeline_Low_Dose_n,INTEGER,1,116,1
PUB-AE-BY-SOC,R0116,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),116,2
PUB-AE-BY-SOC,R0117,Placebo_n,INTEGER,1,117,1
PUB-AE-BY-SOC,R0117,Placebo_pct,PERCENTAGE,(1.2),117,2
PUB-AE-BY-SOC,R0117,Total_n,INTEGER,2,117,1
PUB-AE-BY-SOC,R0117,Total_pct,PERCENTAGE,(0.8),117,2
PUB-AE-BY-SOC,R0117,Xanomeline_High_Dose_n,INTEGER,0,117,1
PUB-AE-BY-SOC,R0117,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),117,2
PUB-AE-BY-SOC,R0117,Xanomeline_Low_Dose_n,INTEGER,1,117,1
PUB-AE-BY-SOC,R0117,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),117,2
PUB-AE-BY-SOC,R0118,Placebo_n,INTEGER,2,118,1
PUB-AE-BY-SOC,R0118,Placebo_pct,PERCENTAGE,(2.3),118,2
PUB-AE-BY-SOC,R0118,Total_n,INTEGER,4,118,1
PUB-AE-BY-SOC,R0118,Total_pct,PERCENTAGE,(1.6),118,2
PUB-AE-BY-SOC,R0118,Xanomeline_High_Dose_n,INTEGER,1,118,1
PUB-AE-BY-SOC,R0118,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),118,2
PUB-AE-BY-SOC,R0118,Xanomeline_Low_Dose_n,INTEGER,1,118,1
PUB-AE-BY-SOC,R0118,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),118,2
PUB-AE-BY-SOC,R0119,Placebo_n,INTEGER,1,119,1
